,Id,t (Myr),x (pc),y (pc),z (pc)
1143,3,9.5,-8274.465459239591,-2117.4147437448914,34.22130298509942
1144,4,9.5,-8245.73729769851,-2107.733195906998,32.79028309875325
1145,5,9.5,-8268.713796976126,-2079.8354627826325,-0.9113609849638001
1146,6,9.5,-8257.561238619333,-2103.257664900573,33.33704150741333
1147,7,9.5,-8269.63705634187,-2118.110179272413,12.841330407465703
1148,8,9.5,-8214.49002875865,-2109.991414539923,15.391644652418336
1149,9,9.5,-8246.438435047363,-2097.8361408855676,52.56291806457675
1150,10,9.5,-8261.54596437869,-2144.4937399887535,40.20559507889313
1151,11,9.5,-8232.05265943902,-2110.3611408618876,24.48836570358417
1152,0,9.6,-8243.156264861664,-2129.2711840110182,24.693712773438136
1153,1,9.6,-8215.377850923036,-2137.179950671311,35.40029193293892
1154,2,9.6,-8257.075153436715,-2124.2927573602183,14.565464695976706
1155,3,9.6,-8275.193586039371,-2139.2245788500463,33.87817088365609
1156,4,9.6,-8246.338634045256,-2129.3342882843517,32.43933365458866
1157,5,9.6,-8269.863425968375,-2101.482813096276,-1.0555132920752544
1158,6,9.6,-8258.319491293427,-2124.817229531481,33.190483697452315
1159,7,9.6,-8270.298657823383,-2139.4380784228374,12.526460133051586
1160,8,9.6,-8214.890310291958,-2131.696062502055,15.112161115965996
1161,9,9.6,-8247.458997515669,-2119.564539511212,52.59057405451396
1162,10,9.6,-8262.05531621669,-2166.0925179275755,40.09132164167935
1163,11,9.6,-8232.786547385162,-2131.9591664284358,24.130703526541467
1164,0,9.7,-8243.781637165575,-2151.0299765306245,24.479528964358117
1165,1,9.7,-8215.804493114028,-2158.9453428111146,35.17792319903921
1166,2,9.7,-8257.76831547577,-2145.903034899945,14.355262946525396
1167,3,9.7,-8275.92171283915,-2161.034413955201,33.53503878221275
1168,4,9.7,-8246.939970392003,-2150.9353806617064,32.088384210424074
1169,5,9.7,-8271.013054960624,-2123.130163409919,-1.1996655991867085
1170,6,9.7,-8259.077743967518,-2146.3767941623896,33.0439258874913
1171,7,9.7,-8270.960259304897,-2160.765977573262,12.21158985863747
1172,8,9.7,-8215.290591825265,-2153.4007104641873,14.832677579513657
1173,9,9.7,-8248.479559983973,-2141.2929381368563,52.61823004445115
1174,10,9.7,-8262.56466805469,-2187.6912958663975,39.97704820446557
1175,11,9.7,-8233.520435331306,-2153.557191994984,23.77304134949876
1176,0,9.8,-8244.407009469487,-2172.7887690502303,24.265345155278098
