,Id,t (Myr),x (pc),y (pc),z (pc)
2830,2,10.1,-8280.068383056474,-2224.410200805235,17.51833510182656
2831,3,10.1,-8301.26088379079,-2259.338037963645,22.039381782516493
2832,4,10.1,-8257.63263259186,-2232.8464587062713,4.940295679940879
2833,5,10.1,-8283.327828162202,-2259.787238090371,2.387512161765524
2834,6,10.1,-8276.304489983599,-2265.9407776202415,38.06252377008585
2835,7,10.1,-8287.063265198178,-2246.144019020662,34.197088543128864
2836,8,10.1,-8283.739945501979,-2197.5546901895996,64.54099688752493
2837,9,10.1,-8281.430634738148,-2228.4862730908635,16.84141711093077
2838,10,10.1,-8278.714809826723,-2253.131181742341,12.26723309852784
2839,11,10.1,-8270.661245378038,-2234.6806032208683,12.053990297624543
2840,12,10.1,-8289.017789219612,-2229.341486043041,31.49021875779349
2841,13,10.1,-8283.940146409783,-2260.7345432337474,-1.941256055544004
2842,14,10.1,-8252.890050861617,-2222.8365409376515,41.54225002870715
2843,15,10.1,-8284.367274210801,-2260.7206986896135,53.00356596668464
2844,16,10.1,-8294.75543235902,-2239.689241186946,38.66837834298931
2845,17,10.1,-8256.378944760487,-2256.8421496033197,26.673177665860976
2846,18,10.1,-8274.473378488949,-2263.166756360453,12.522566927629283
2847,19,10.1,-8282.08867464781,-2258.8547129124568,14.462304367852095
2848,20,10.1,-8315.770642811256,-2214.8520323337525,12.045109576234125
2849,21,10.1,-8318.01452278754,-2208.2649837053855,14.168306158627823
2850,22,10.1,-8314.967327599474,-2248.096204452444,33.58836330275148
2851,23,10.1,-8272.41756246964,-2266.5231327294982,54.46188399828513
2852,24,10.1,-8329.470055689511,-2210.164030003734,41.41817423439827
2853,25,10.1,-8311.902083471237,-2213.2783522515265,17.416109869416054
2854,26,10.1,-8318.866458707118,-2215.74196254944,15.101768738454728
2855,27,10.1,-8291.440834676348,-2258.8868825789586,73.24853113188558
2856,0,10.2,-8316.41050579523,-2262.3374794052575,33.756255008306326
2857,1,10.2,-8298.00556642567,-2274.649896822382,22.69546953384006
2858,2,10.2,-8280.191975111764,-2246.6218651259787,17.686784343684046
2859,3,10.2,-8301.257996924118,-2281.4966124725634,22.15189167172441
2860,4,10.2,-8257.634877243821,-2255.022198993924,4.959642694078406
2861,5,10.2,-8283.356131239094,-2281.973812727219,2.38745259675007
2862,6,10.2,-8276.271655462711,-2288.2425920950045,38.37000980932203
2863,7,10.2,-8287.38759412255,-2268.232879770698,34.38864079709596
2864,8,10.2,-8283.193385620307,-2219.292922510874,64.74910513274389
2865,9,10.2,-8281.764517077854,-2250.622343477002,17.0243616257611
2866,10,10.2,-8278.912756586797,-2275.3126532057568,12.333802629334896
2867,11,10.2,-8270.817719506276,-2256.874724637071,12.136910273028406
2868,12,10.2,-8289.12534271079,-2251.5354320807896,31.73594509461826
2869,13,10.2,-8283.925267244196,-2282.93395565281,-1.9480634422178165
2870,14,10.2,-8251.790176104054,-2244.688191452364,41.702450694291464
2871,15,10.2,-8284.661976708125,-2282.889704871971,53.320699772585854
2872,16,10.2,-8295.024324577475,-2261.6301804921172,38.797439959048354
2873,17,10.2,-8255.657564148589,-2279.0429990654325,26.780621097096887
2874,18,10.2,-8274.631891537902,-2285.368837163857,12.578318374375705
2875,19,10.2,-8282.322400322188,-2281.0140354404302,14.538650186309857
2876,20,10.2,-8315.649288965205,-2236.9767765412726,12.095605584774425
2877,21,10.2,-8317.915127300213,-2230.3246860197146,14.239976654238333
2878,22,10.2,-8314.915015472381,-2270.217370318442,33.761354089845156
2879,23,10.2,-8272.282342523526,-2288.7879382145334,54.77009284450002
2880,24,10.2,-8329.988243371567,-2231.919197364427,41.67615746486133
2881,25,10.2,-8311.721716250757,-2235.392285724004,17.50748119746547
